signal_id,label,anomaly_type,sample_000,sample_001,sample_002,sample_003,sample_004,sample_005,sample_006,sample_007,sample_008,sample_009,sample_010,sample_011,sample_012,sample_013,sample_014,sample_015,sample_016,sample_017,sample_018,sample_019,sample_020,sample_021,sample_022,sample_023,sample_024,sample_025,sample_026,sample_027,sample_028,sample_029,sample_030,sample_031,sample_032,sample_033,sample_034,sample_035,sample_036,sample_037,sample_038,sample_039,sample_040,sample_041,sample_042,sample_043,sample_044,sample_045,sample_046,sample_047,sample_048,sample_049,sample_050,sample_051,sample_052,sample_053,sample_054,sample_055,sample_056,sample_057,sample_058,sample_059,sample_060,sample_061,sample_062,sample_063,sample_064,sample_065,sample_066,sample_067,sample_068,sample_069,sample_070,sample_071,sample_072,sample_073,sample_074,sample_075,sample_076,sample_077,sample_078,sample_079,sample_080,sample_081,sample_082,sample_083,sample_084,sample_085,sample_086,sample_087,sample_088,sample_089,sample_090,sample_091,sample_092,sample_093,sample_094,sample_095,sample_096,sample_097,sample_098,sample_099,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136,sample_137,sample_138,sample_139
ECG_0172,1,localized_spike,-0.04849787,0.03686632,0.036454875,0.09401383,0.088376194,0.1295143,0.14997515,0.1642908,0.19483007,0.14808595,0.13944285,0.08062231,0.111101665,0.025167076,-0.033306073,-0.0028227153,-0.028921522,-0.01786052,-0.12488857,-0.07194033,-0.043602806,-0.055230495,-0.05466899,-0.041074757,0.047067888,0.02224072,0.118507005,0.17507456,0.20662765,0.20290141,0.28234714,0.22049418,0.21193779,0.25364605,0.23481795,0.22953539,0.23245318,0.17219034,0.13354623,0.12792844,-0.010605741,0.07531877,-0.031113047,-0.050903976,-0.06730549,-0.10098323,-0.14230628,-0.16751347,-0.18981294,-0.14149782,-0.106957376,-0.1792846,-0.13194741,-0.06346421,-0.06454436,0.028217167,0.1161682,0.3146475,0.4952349,0.7830699,1.0619898,1.3605766,1.4805303,1.5916445,1.3787223,2.1397517,1.8834864,1.626937,0.33165523,0.12075925,0.024088837,-0.0077765863,-0.055933196,-0.15603371,-0.096825875,-0.12770225,-0.09004452,-0.13748504,-0.0772706,-0.018366594,-0.059120193,-0.05104346,0.045715697,0.07412902,0.13409443,0.18985781,0.25767413,0.2552313,0.3123197,0.33985135,0.3620037,0.37115437,0.39785945,0.4264281,0.3910621,0.39073503,0.35093054,0.31344625,0.25470373,0.21729195,0.2610579,0.16471344,0.12849487,0.11647697,0.036796175,0.011831101,0.038473673,0.043403123,0.041000955,0.081144825,0.115757346,0.073979184,0.1406815,0.1294764,0.14915302,0.17843258,0.17765695,0.212775,0.2073209,0.12494223,0.19018492,0.13199832,0.124714695,0.06551828,0.024187384,0.0119865965,-0.0069088456,-0.05771952,-0.057855524,-0.12110975,-0.14348845,-0.1558124,-0.13403802,-0.16372809,-0.12865876,-0.10399841,-0.08690154,-0.039519347,-0.037682574,-0.014437422
ECG_0173,1,attenuated_amplitude,-0.002449484,0.0021045941,0.01587951,0.04075737,0.04445947,0.072164394,0.11150467,0.10034722,0.11051412,0.082804985,0.08444117,0.030990416,0.036843345,0.035584684,0.0062171286,-0.006224623,-0.021467112,-0.06386072,-0.058328535,-0.065591455,-0.07145489,-0.023608005,-0.012262024,-0.02289994,0.011446955,0.092070855,0.066645324,0.07755025,0.12918833,0.17447662,0.16675323,0.18603994,0.15787184,0.17986909,0.156399,0.173701,0.13923489,0.1511369,0.095688894,0.056075502,0.046426315,0.008018134,0.008590806,-0.033788558,-0.025790602,-0.0844323,-0.08447821,-0.119365655,-0.09722078,-0.0884796,-0.09028768,-0.12389337,-0.060256053,-0.047897853,-0.040742315,0.019431956,0.13185272,0.18624055,0.33414105,0.52309495,0.74730456,0.8907185,0.9771643,1.0461465,0.91859066,0.7346759,0.563694,0.37211064,0.17286624,0.10173137,0.0083662225,-0.006811679,-0.06566242,-0.025273753,-0.07990254,-0.089746885,-0.07753471,-0.07547754,-0.07238686,-0.048891407,-0.06949261,-0.013203019,0.045463786,0.019742379,0.112982415,0.08935471,0.16165274,0.18040048,0.18826997,0.22087534,0.22982146,0.23568794,0.2893442,0.27309996,0.2634115,0.23590752,0.2102734,0.18389894,0.2168327,0.16869715,0.129133,0.09365458,0.08362395,0.11203813,0.034857325,0.026749806,0.059567526,0.013697695,0.002211161,0.06731211,0.06421046,0.079598725,0.06505649,0.1023768,0.123209506,0.0976924,0.08607129,0.11676335,0.095253825,0.11421758,0.10511107,0.090757065,0.03837901,0.068854466,0.010703703,0.04706725,-0.00048280056,-0.026768807,-0.06742353,-0.042535275,-0.06255371,-0.088345565,-0.10864224,-0.08366647,-0.07127552,-0.05616468,-0.085710086,-0.049413573,-0.045256324,0.019406555
ECG_0174,1,localized_spike,0.0035974288,0.054704875,0.06542564,0.058913488,0.15881556,0.18397331,0.15565947,0.17439461,0.18216336,0.14188576,0.100949764,0.109969065,0.105869964,0.06753055,0.0150015885,0.0004047448,-0.07768504,-0.04201288,-0.11646232,-0.06344524,-0.10516766,-0.0256434,-0.09732212,1.0667781,1.0850798,1.1473176,0.12190203,0.19309193,0.17373255,0.20777884,0.24670403,0.20436138,0.26994598,0.30461755,0.20650788,0.21982422,0.18327694,0.1796176,0.13262542,0.13131912,0.08790372,0.032198828,0.0014120516,-0.016903244,-0.07517538,-0.09818493,-0.13483286,-0.12860034,-0.20151924,-0.1892618,-0.09533529,-0.16928224,-0.055818614,-0.11254627,-0.022381201,0.04326674,0.14177284,0.2802708,0.4988712,0.8041216,1.0709735,1.3926606,1.4937247,1.5224711,1.4258258,1.0967491,0.78895015,0.5328002,0.27463412,0.14960507,-0.0008470497,-0.016390467,-0.03318935,-0.053422082,-0.13658299,-0.19004919,-0.11216942,-0.12842573,-0.10099285,-0.06878042,0.020394556,0.038465418,0.016781898,0.088557586,0.0929579,0.18333155,0.24502812,0.27085298,0.26320362,0.3852567,0.30411515,0.39540973,0.34646338,0.41655508,0.36449593,0.28866887,0.31677878,0.28904867,0.22067103,0.21468578,0.1727484,0.18940163,0.17783019,0.0953444,0.09771899,0.0411133,0.10624711,-0.012410108,0.022122009,0.030513953,0.12589765,0.12949505,0.11854143,0.17138678,0.16647023,0.15129608,0.18727668,0.18157908,0.20463249,0.17247127,0.18624857,0.12960784,0.06501125,0.063360356,-0.00215515,-0.0017553088,-0.018226376,-0.079806216,-0.099619195,-0.15866737,-0.09198761,-0.18330841,-0.1508731,-0.16760495,-0.18421333,-0.1909929,-0.121284574,-0.10863208,-0.061831087,-0.013621434
ECG_0175,1,temporal_shift,-0.12994201,-0.13137795,-0.16973059,-0.11645984,-0.12335617,-0.10759673,-0.09223622,-0.0006417018,-0.044812594,0.027074892,-0.010973074,0.020166904,0.09203449,0.08894744,0.15456383,0.12529705,0.13599153,0.1194382,0.16858871,0.13566698,0.08893083,0.10540929,0.07228825,0.08799673,-0.00440737,-0.018244846,-0.030682774,-0.06892364,-0.14806797,-0.06585714,-0.076411866,-0.094729066,-0.030928232,-0.059194986,0.041481774,0.07547452,0.12589373,0.1078176,0.160141,0.16551669,0.18750532,0.29060256,0.26603404,0.25070974,0.20277788,0.18733369,0.24743907,0.15006259,0.1513069,0.1228078,0.062725626,-0.0065379944,0.003909978,-0.046527535,-0.058544405,-0.13499893,-0.11510027,-0.11805482,-0.16068384,-0.14410876,-0.16419508,-0.12209314,-0.059117183,-0.019003052,-0.069227844,0.016155038,0.11941761,0.3251805,0.494667,0.79867625,1.1246568,1.3729202,1.4881757,1.5201395,1.3762757,1.174986,0.82423824,0.55105364,0.34121028,0.12109061,0.008705832,-0.008096839,-0.013346466,-0.05821889,-0.098425515,-0.13787334,-0.108750015,-0.15354474,-0.042745173,-0.08535014,-0.011488541,-0.00087238476,0.06120564,0.06783982,0.15555307,0.14227535,0.20541169,0.2248026,0.26139554,0.37029317,0.37605622,0.3765982,0.36819375,0.39814314,0.4310348,0.30287406,0.30305877,0.26450408,0.27722672,0.24197896,0.18587789,0.12790556,0.1532854,0.0753423,0.08279347,0.023749605,0.039378997,0.016302846,0.08096876,0.048094314,0.09060175,0.115627915,0.11596016,0.13002543,0.13471095,0.17081523,0.238343,0.1949726,0.16493523,0.20310968,0.17897527,0.1420703,0.085951604,0.07374393,0.112685725,0.0060425336,-0.047585312,-0.08366701,-0.085304946,-0.10330888
ECG_0176,1,high_noise,0.0821073,0.023535298,-0.077238664,0.08396399,-0.18564709,0.192393,-0.020643724,0.23011743,0.13047233,0.06976476,0.1282006,0.47117162,0.122245684,-0.24018537,-0.2438421,0.012957037,-0.25081024,-0.16357753,-0.3300696,0.03008092,-0.06666724,0.16542234,-0.13203813,-0.15310064,0.17788146,-0.044358283,0.02810581,0.21797529,0.45434704,0.39463833,0.07493575,0.3347263,0.45992944,-0.014492332,0.5056849,-0.06485249,0.46602944,0.005188007,0.00596216,0.42377937,-0.24721482,0.065060236,0.14733884,-0.289646,-0.026062308,-0.24677467,-0.16112734,-0.12776126,-0.17167993,-0.0983707,-0.17884074,0.051989365,-0.031220483,-0.3853404,-0.054653253,0.15675704,0.05891041,0.31782252,0.46525308,0.6122979,1.1045194,1.3243883,1.6660252,1.521393,1.3567032,1.5322104,0.7625302,0.49927095,0.50533766,0.09538013,-0.19064622,-0.13165905,-0.09264748,0.23308742,0.027001217,0.23584893,-0.120063186,-0.42246473,-0.2516578,-0.047148254,-0.18308309,0.08532587,-0.15001741,-0.10440759,-0.12106214,0.06353763,-0.1688608,0.26994976,0.46438873,0.12421732,0.6347067,0.5810172,0.56534773,0.29911584,0.3743974,0.3096269,0.35836998,0.3724893,0.36356512,0.5855794,0.24108894,0.2288004,0.17203555,0.074046865,0.1795467,-0.0047096107,0.109250456,0.03151827,0.17695078,0.18500385,0.14135215,-0.046726197,0.20127964,0.051404055,0.32402408,0.1450209,0.4554007,0.16694696,0.27363274,0.13010722,-0.057046436,0.017122433,-0.11165017,-0.035048403,0.12204986,-0.0023573064,-0.082872234,-0.09569465,-0.28177476,-0.26768067,-0.26924726,-0.16946028,-0.05737062,-0.17282999,-0.051287387,-0.1844005,-0.046243045,-0.023399256,-0.0030637837,0.13995443
ECG_0177,1,high_noise,-0.11255462,-0.064596765,0.06771649,0.06958943,0.038107313,-0.2501248,0.23641628,0.08832234,0.20598255,0.1100264,-0.07046035,-0.05174007,-0.15801701,-0.07918756,0.08982257,-0.13694538,-0.21776478,-0.32412723,-0.06177471,-0.18413797,0.08752743,0.08449108,-0.25071076,0.054342896,0.013665621,0.035262022,0.102404356,0.046333365,0.26134953,0.02700563,0.10862604,0.2490457,0.29138774,0.18621416,0.33002177,0.30951315,-0.0017766732,0.28396723,0.012079663,0.08355588,0.025045874,0.41330054,0.061207112,0.01637,0.12674442,-0.23537892,-0.082804255,0.03782669,-0.11552085,0.010589137,-0.17610964,-0.044853695,-0.19833112,-0.21219094,-0.1522963,0.46808004,0.2853888,0.51861006,0.7106377,0.72970533,1.3334284,1.4121405,1.7595431,1.3643765,1.5568086,1.0975199,0.8912424,0.6055694,0.40099716,-0.07608352,-0.04978032,-0.13405147,-0.35512257,-0.23799406,-0.23324691,0.04288804,-0.06913902,-0.31747597,0.19484127,-0.2436438,0.02185456,-0.3315751,-0.30230424,0.09983933,0.39548764,0.22976257,0.41843587,0.3348674,0.30402118,0.25462034,0.32913554,0.33295012,0.25609758,0.08407926,0.43277663,0.58922696,0.31663716,0.21529667,0.4173152,0.30489716,0.1849538,0.12401632,0.078894466,0.13302189,0.073558286,0.34051716,-0.010082173,0.27638572,-0.1477492,0.078516535,0.24550018,0.100813195,-0.012114872,0.17486063,0.24595061,0.4748822,-0.15635023,0.40668163,0.21181074,0.38337675,0.29272994,0.13742225,0.25000015,-0.14270213,-0.19414634,-0.19723046,-0.11417682,-0.12425626,-0.07560874,-0.26900217,0.10755088,0.016295552,-0.10887343,-0.16259296,-0.30525893,-0.4151905,-0.12197967,-0.28555983,-0.14633386,-0.13602167
ECG_0178,1,high_noise,-0.02751591,-0.11079948,0.08020381,0.24283971,0.19578546,0.00893251,0.0026611444,-0.040483166,-0.2426924,0.121396884,0.44213986,-0.15275747,-0.074371085,-0.036469836,-0.069855675,-0.10645644,-0.07646112,0.2257355,0.033449855,-0.042114895,-0.19144495,-0.16847897,-0.029250322,0.28426975,0.069277436,-0.06204425,0.11061097,0.2481001,0.5089914,0.3969672,0.13022399,-0.18321557,0.24858041,0.25341657,0.17076579,0.0102288565,0.17223643,-0.14508253,0.32532042,0.20007117,-0.049836166,0.008435988,-0.050952125,0.13272072,0.09189407,-0.16715725,-0.20343554,-0.23872465,-0.0090959035,-0.5235295,-0.29436257,-0.33738324,0.07592039,-0.11685271,0.10921203,-0.11726696,0.41589117,0.7933941,0.16756281,0.81828964,1.3501956,1.1023421,1.2337416,1.6094037,1.2509574,1.2439156,0.63872534,0.4632922,0.2709656,0.13219737,0.18813089,0.12684718,-0.056352794,-0.20312886,-0.0852913,0.2213623,-0.3468815,-0.07942062,0.09429047,-0.12672848,0.06333416,-0.023545165,0.13463746,0.19574305,0.018281754,0.3333834,0.106070325,0.23614828,0.40719798,0.5628005,0.06953433,0.56809264,0.5632055,0.28038546,0.35014546,0.42942637,0.37483868,0.14324461,0.27019715,0.13634887,0.20667402,0.21350296,0.093848534,0.08941637,0.2932843,0.14801887,0.07990712,-0.105599016,-0.14799088,-0.029879741,-0.05101549,0.29747328,0.04318198,-0.063740544,0.13702016,0.06448984,0.34836602,0.34414127,0.11817369,0.008985155,0.36748537,0.47226703,0.015645104,-0.24949811,0.18536578,0.01783441,0.022935905,-0.43537048,-0.23852274,-0.07951304,-0.12160777,0.2270925,0.065239675,0.018481115,-0.49819666,0.034245875,-0.08458709,-0.0736961,0.22153504,-0.04993301
ECG_0179,1,localized_spike,-0.0021858655,0.0033309378,0.093816034,0.101800844,0.14511299,0.10203311,0.19658598,0.17777716,0.13970731,0.15362945,0.13856223,0.14237933,0.05740215,0.027533794,-0.027477998,0.039551318,-0.08154585,-0.07482335,-0.07879351,-0.12339592,-0.04260893,0.036766376,-0.069059916,-0.027000044,0.08877421,0.047209535,0.059655454,0.13807422,0.20661251,0.19471939,0.17857996,0.26167282,0.284805,0.23220628,0.23418136,0.23960365,0.18161844,0.1412279,0.083149254,0.09539942,0.052083608,0.052346334,-0.03095474,-0.034662496,-0.058288544,-0.11998134,-0.10992296,-0.11854341,-0.15602861,-0.1552119,-0.12380368,-0.104074374,-0.08623453,-0.06146081,-0.049627464,0.10058985,0.10111077,0.27445507,0.48835838,0.7952018,1.1222651,1.3364727,1.5139369,1.5268773,1.4407455,1.1084312,0.78907764,0.5618782,0.29993746,0.16195163,0.03690866,-0.07662992,-0.060604826,-0.07138511,-0.12899591,-0.11888522,-0.12525773,1.0787044,1.1212398,1.124463,-0.002605788,0.028861837,0.08836601,0.12136101,0.16276094,0.15447325,0.24925727,0.29181275,0.30541107,0.32206863,0.37437424,0.34595266,0.43113223,0.32851133,0.31377956,0.30753806,0.3309515,0.26563725,0.2611022,0.20908622,0.1648406,0.17339054,0.142886,0.12741756,0.12973633,0.008640663,0.040295158,0.05906105,0.0030865576,0.02420565,0.108407594,0.19100775,0.12938178,0.16737704,0.16011308,0.16154568,0.14852329,0.20477217,0.16339406,0.16907828,0.15822034,0.12776081,0.075850815,0.0914604,0.048469815,0.01128625,-0.026561132,-0.054643214,-0.14061588,-0.12463283,-0.09270394,-0.13470516,-0.238199,-0.1876122,-0.11133488,-0.103185475,-0.11940745,-0.092240684,-0.09664698,-0.003401356
ECG_0180,1,high_noise,-0.08199728,0.07357638,-0.07965868,0.17585006,-0.04115363,0.18828027,0.17760275,0.02472067,-0.035894237,0.08721144,0.27969342,0.23879322,-0.2823016,-0.12829596,-0.054045357,0.0131531935,0.033274118,-0.31913188,-0.03129923,0.21300913,-0.49018764,0.14466713,-0.13469644,0.27709532,-0.21490636,-0.07130689,0.040863216,0.18789414,0.34148833,0.21085812,-0.09402145,0.42114595,0.13000159,0.33673358,0.1548747,0.08742875,0.02239669,0.22036758,0.22237697,0.050129853,-0.26649246,-0.2367468,0.078781314,0.014120044,-0.3292839,0.21773826,0.08416837,-0.055072688,-0.3036986,0.12710178,0.032106064,-0.23987167,0.009012929,0.124245904,-0.20300117,0.22053578,0.046555102,0.51372296,0.3243507,0.6819226,0.8950815,1.529052,1.1061934,1.512075,1.2760395,0.8463262,0.961835,0.60917264,0.18906198,0.3109882,-0.042689715,-0.0014006353,-0.069118746,-0.1489421,-0.41346198,-0.01388782,-0.023674173,-0.3739242,-0.18605733,0.11539271,0.20033354,-0.19107261,0.15295976,0.35221323,0.12635629,0.20808432,0.11099673,0.38434026,0.22008885,0.30505455,0.38685563,0.3595667,0.45515195,0.3857181,0.28637797,0.12450677,0.31744882,-0.22523433,-0.067653745,0.11583418,0.17671844,0.116097726,-0.36625254,-0.12583233,0.40072355,-0.039715108,0.21628107,0.08052806,-0.089514896,-0.09439442,0.29866204,0.5459426,0.24601467,0.1745036,0.2132982,0.041816074,0.019412518,-0.0363461,0.2881568,0.31516495,0.23162511,0.35478812,0.36157998,0.19970986,-0.18516277,-0.11822928,0.06749454,0.16644803,-0.07122844,-0.095258586,-0.0970121,-0.079242885,-0.14463477,-0.2545939,0.34718123,0.11887162,-0.15919262,-0.07291638,-0.09714396,-0.18706161
ECG_0181,1,localized_spike,-0.051911682,0.007682589,0.07898527,0.14099224,0.11415425,0.09488787,0.06607106,0.12597361,0.11886456,0.11479495,0.15291567,0.12348972,0.073323034,0.07071567,0.0135116745,-0.02516073,-0.06189286,-0.04002819,-0.11478314,-0.090578064,-0.13207352,-0.07913244,-0.019531084,0.007849764,0.042127114,0.05410718,0.086743966,0.14719783,0.15547487,0.15371057,0.23000853,0.21290219,0.3031461,0.2870593,0.24713369,1.6235902,1.5912566,1.5766538,0.16550756,0.12900107,0.08691186,0.0594939,0.031783734,-0.057559475,-0.11644679,-0.134894,-0.06264384,-0.07353202,-0.1407485,-0.11896266,-0.12764639,-0.1754276,-0.14367145,-0.09585195,-0.036890678,-0.010203475,0.1403023,0.2868071,0.4809978,0.78332293,1.1053448,1.382892,1.5242374,1.5187747,1.3915381,1.0719042,0.8020159,0.47922513,0.30484667,0.13459547,0.055908088,-0.04019138,-0.038475752,-0.10072594,-0.07821548,-0.09924642,-0.12864901,-0.16086133,-0.08762796,-0.059145313,-0.112303875,-0.06663711,0.01992143,0.01258884,0.16725978,0.15817778,0.20035185,0.23455037,0.29264924,0.3398448,0.36570576,0.35862273,0.38477916,0.29532936,0.3975061,0.37498155,0.31182173,0.3032629,0.22699396,0.23003384,0.16152202,0.16030872,0.103312664,0.11793231,0.05489426,0.057058346,0.04142814,0.050612394,0.0407108,0.067093454,0.08868168,0.13817601,0.10765556,0.13313197,0.15091118,0.1922211,0.12469682,0.20604993,0.21686363,0.15420157,0.180675,0.13280034,0.10045452,0.091168046,0.016670717,-0.032508455,-0.030814739,-0.087121956,-0.017802814,-0.1145019,-0.17116351,-0.16711077,-0.14671285,-0.12868656,-0.15147859,-0.11180492,-0.12925978,-0.08461886,0.008340123,0.003552637
ECG_0182,1,localized_spike,0.019670818,0.04682015,0.08426449,0.06372317,0.14967857,0.13581145,0.11806557,0.14043334,0.16813216,0.1363887,0.14239506,0.08294912,0.048603423,0.008610454,-0.030594021,-0.017074563,-0.04813017,-0.058756255,-0.09514417,-0.11055214,-0.09155136,-0.09289215,-0.054341458,-0.016528469,0.010110977,0.087949015,0.17181358,0.16608657,0.16908874,0.26151356,0.24005489,0.27898404,0.26651847,0.25248298,0.23138843,0.2816876,0.18959306,0.16192333,0.1345144,0.03304653,0.09419898,-0.019415557,0.012982023,-0.019750776,-0.059304856,-0.11744474,-0.12522109,-0.1691552,-0.17430092,-0.13319503,-0.111020975,-0.07386622,-0.16780908,-0.08983744,0.013766975,0.036723815,0.12199356,0.28858587,0.45142913,0.7825346,1.0875012,1.3527312,1.5057582,1.5688592,1.3884913,1.1132972,0.74783707,0.48631257,0.30232328,0.164017,0.09402169,0.041080017,-0.11442592,-0.071812496,-0.0766828,-0.11035524,-0.09642199,-0.13255331,-0.09162251,-0.03233496,-0.03887141,-0.018703237,0.056111004,0.09343809,0.17949949,0.17021899,0.25040478,0.3237128,0.32391548,0.28954482,0.34187743,0.38157827,0.4152122,0.40149584,0.35074747,0.34907544,0.322964,0.28295165,0.22118358,0.22994125,0.19200101,0.12201464,0.07960776,0.14997575,0.023084234,0.06012834,0.052599117,0.065113954,0.038542278,0.08318165,0.06057843,0.0794398,0.12295731,1.194749,1.1737484,1.1901231,0.25116673,0.18497632,0.20344089,0.1454051,0.17600064,0.11115918,0.10624987,0.09339661,0.08005513,-0.02159467,-0.039639145,-0.056042075,-0.07245302,-0.08643774,-0.15009631,-0.17638497,-0.16632175,-0.12539506,-0.12250419,-0.09990483,-0.082027845,-0.058117986,-0.06348912,-0.01791285
ECG_0183,1,temporal_shift,-0.01750451,-0.09461847,-0.11939052,-0.12650968,-0.095415935,-0.16186261,-0.20310691,-0.13820001,-0.122340284,-0.10165958,-0.08208711,-0.07185268,-0.00951933,0.006427675,0.003863503,0.018762156,0.016149769,0.116911255,0.09673134,0.14672677,0.14074261,0.16660303,0.0999877,0.1336723,0.16202958,0.13440168,0.028140077,-0.024816934,-0.02792669,-0.045044538,-0.04755728,-0.058927562,-0.071272075,-0.07207328,-0.11912197,-0.1029827,-0.046397526,-0.003352528,0.014264589,0.0014240728,0.11459457,0.14020637,0.1850344,0.20887719,0.22058034,0.29221982,0.22467193,0.25874454,0.22531459,0.22233696,0.1699199,0.17005678,0.11459997,0.063462414,0.12492991,0.011718411,0.031374414,-0.04761713,-0.085221514,-0.02516727,-0.11506826,-0.20644547,-0.1509368,-0.07981772,-0.14004649,-0.13328926,-0.12539935,-0.07298949,-0.13291004,0.032249346,0.13683033,0.25837642,0.51716524,0.7460834,1.0824685,1.4191422,1.5566103,1.5777646,1.3619806,1.1484495,0.85656416,0.53138304,0.33935633,0.19172959,0.016752917,-0.025258666,-0.031497132,-0.11943284,-0.10008755,-0.10502303,-0.13778761,-0.14213382,-0.06705556,-0.032914322,-0.009059253,-0.037379533,0.020390145,0.11970807,0.12522474,0.21986215,0.2092403,0.2388856,0.28266373,0.37818074,0.33358124,0.34403375,0.33372995,0.3560247,0.3815056,0.32856455,0.36089215,0.3110856,0.2869626,0.21577048,0.18694155,0.17285784,0.114043206,0.07106191,0.06870155,0.096598335,0.007683875,0.07280806,0.060350724,0.078436375,0.06673639,0.14315541,0.09025212,0.121316165,0.12171214,0.196025,0.18529332,0.16248266,0.22027926,0.20790054,0.18657474,0.13169569,0.11200557,0.088507585,0.10960168,-0.0043673296
ECG_0184,1,localized_spike,0.0031066886,0.033432376,0.08844334,0.13623145,0.11401897,0.12323975,0.15920419,0.16975607,0.097250916,0.17324388,0.10761723,0.08782369,0.05072651,1.2879423,1.2569511,1.1212932,-0.056499656,-0.07796917,-0.10434847,-0.12979124,-0.04665551,-0.07231416,-0.036049042,-0.0049798368,0.023606587,0.08665473,0.11856518,0.09673654,0.17653437,0.21653028,0.20630896,0.24574308,0.23675832,0.28012234,0.27019054,0.23637663,0.17704025,0.1797219,0.1852119,0.0775401,0.10381576,0.009634262,-0.017028913,-0.037268274,-0.052960716,-0.0947638,-0.14751418,-0.16381678,-0.13438353,-0.112559326,-0.14079827,-0.1190764,-0.10600959,-0.097374424,-0.028510628,0.044548936,0.11411527,0.2547252,0.49557826,0.7682277,1.0453387,1.3105515,1.5629535,1.4745044,1.4005028,1.0912411,0.8146293,0.49284482,0.30676585,0.16303436,0.07811194,-0.035276383,-0.05237664,-0.09336143,-0.07458785,-0.10222028,-0.11494261,-0.120235264,-0.12335369,-0.13068739,-0.020862145,-0.014372119,0.03034629,0.08065562,0.1543932,0.18944728,0.22048445,0.28477702,0.3254544,0.36582637,0.3493744,0.39180616,0.43375236,0.37507862,0.34311217,0.2947613,0.2939754,0.28011543,0.329736,0.20695144,0.15345603,0.16639234,0.11551677,0.08969114,0.07049455,-0.00042215324,0.06548091,0.037645124,0.0670918,0.06315392,0.11900712,0.10990434,0.1592092,0.15889062,0.11334191,0.19202328,0.17126772,0.18823321,0.18757352,0.16228987,0.121448964,0.13538352,0.10630389,0.11990606,-0.009857428,-0.00860042,-0.031778235,-0.07104794,-0.036822196,-0.086753264,-0.10440499,-0.17965958,-0.1801043,-0.13247444,-0.13161306,-0.09389832,-0.07482608,-0.045742817,-0.029763551,-0.033677362
ECG_0185,1,localized_spike,0.028999463,0.053998362,0.08214303,0.061161384,0.14384952,0.14067934,0.09734153,0.13196194,0.15930228,0.084378846,0.14320974,0.07172784,0.013008399,0.033883702,0.041692264,-0.0046026027,-0.040503845,-0.08547646,-0.059611943,-0.08675799,-0.04622181,-0.05459861,-0.023903908,-0.029581502,0.03750719,0.062300883,0.10056329,0.114015274,0.20138232,0.19577324,0.21512361,0.2740847,0.27687818,1.3077475,1.2656143,1.3222507,0.21405591,0.20684414,0.17436704,0.07035786,0.066781394,0.0075265486,-0.02093784,-0.043119933,-0.104498245,-0.082251504,-0.1052015,-0.11780205,-0.12388931,-0.08534809,-0.13849948,-0.15061834,-0.17523926,-0.1340439,0.0141988415,0.03918787,0.14410044,0.34982356,0.50781244,0.79753727,1.0625259,1.3242974,1.5486354,1.5529168,1.3463073,1.091245,0.81934774,0.5327935,0.2997158,0.13659896,-0.0075880596,-0.0054132394,-0.08156668,-0.13586119,-0.110672444,-0.1363507,-0.14600201,-0.14742216,-0.16399555,-0.06364347,-0.049783092,-0.008132162,0.005423988,-0.0034208316,0.14365609,0.22164707,0.28211302,0.23643911,0.32182813,0.34753162,0.38169864,0.3894082,0.38348153,0.44064984,0.37041456,0.33687842,0.29796594,0.3131969,0.24261147,0.26806912,0.1785895,0.15568152,0.1263856,0.0687737,0.018327257,0.10363853,0.046061836,0.06020497,0.035041016,0.017385619,0.050106935,0.1039425,0.09636955,0.07628036,0.188505,0.1923269,0.17993431,0.2079172,0.15295586,0.15814027,0.11444858,0.16544233,0.15203786,0.104374506,0.064885475,0.017821549,-0.035232753,-0.09324229,-0.08769694,-0.122273244,-0.18926439,-0.14222452,-0.16748409,-0.121457726,-0.110669516,-0.15918532,-0.078642614,-0.08914219,-0.07938255,-0.020966459
